"","user.self","sys.self","elapsed","user.child","sys.child","Model"
"pimp.time33",0.0440000000000396,0.0299999999999994,26.3899999999999,24.935,0.594,"PIMP"
"aucrf.time33",1.46000000000004,0.0470000000000006,4.17399999999998,0,0,"AUCRF"
"efs.time33",23.3950000000001,0.292,45.3760000000002,0,0,"EFS"
"rfe.time33",0.516999999999939,0.00799999999999912,1.22900000000027,0,0,"RFE"
"vita.time33",1.68599999999998,0.048,3.21299999999997,0,0,"Vita"
"perm.time33",0.406999999999925,0.00400000000000134,0.677000000000135,0,0,"Perm"
"binom.rf.time34",0.113,0.00200000000000067,0.461999999999989,0,0,"BinomialRF"
"boruta.time34",13.039,0.385,6.97199999999998,0,0,"Boruta"
"vsurf.time34",6.90899999999999,0.433,121.518,0.0100000000000193,0.0139999999999993,"VSURF"
"varselrf.time34",8.81400000000008,0.0549999999999997,12.9790000000003,0,0,"VarSelRF"
"pimp.time34",0.04200000000003,0.027000000000001,20.596,24.909,0.597,"PIMP"
"aucrf.time34",1.46400000000006,0.0550000000000015,5.64499999999998,0,0,"AUCRF"
"efs.time34",23.391,0.292,56.6419999999998,0,0,"EFS"
"rfe.time34",0.514999999999986,0.00900000000000034,1.73300000000017,0,0,"RFE"
"vita.time34",1.69299999999998,0.0470000000000006,2.79400000000032,0,0,"Vita"
"perm.time34",0.406999999999925,0.00399999999999956,0.996999999999844,0,0,"Perm"
"binom.rf.time35",0.16500000000002,0.00200000000000067,0.379999999999882,0,0,"BinomialRF"
"boruta.time35",12.908,0.381,5.74900000000025,0,0,"Boruta"
"vsurf.time35",10.292,0.584999999999999,128.594,0.0109999999999957,0.0140000000000002,"VSURF"
"varselrf.time35",9.08399999999995,0.0640000000000001,19.2400000000002,0,0,"VarSelRF"
"pimp.time35",0.04200000000003,0.0239999999999991,15.7939999999999,25.037,0.579,"PIMP"
"aucrf.time35",1.49900000000002,0.0470000000000006,4.12099999999964,0,0,"AUCRF"
"efs.time35",23.933,0.302,80.7949999999996,0,0,"EFS"
"rfe.time35",0.523000000000025,0.0100000000000016,2.74900000000025,0,0,"RFE"
"vita.time35",1.74200000000008,0.0419999999999998,2.3449999999998,0,0,"Vita"
"perm.time35",0.413000000000011,0.00400000000000134,1.09299999999985,0,0,"Perm"
"binom.rf.time36",0.113999999999919,0.00199999999999889,0.179999999999836,0,0,"BinomialRF"
"boruta.time36",11.7370000000001,0.351999999999999,6.77199999999993,0,0,"Boruta"
"vsurf.time36",6.755,0.431999999999999,100.145,0.0109999999999957,0.0129999999999999,"VSURF"
"varselrf.time36",8.96199999999999,0.0619999999999994,32.069,0,0,"VarSelRF"
"pimp.time36",0.0489999999999782,0.0400000000000009,24.529,24.725,0.617999999999999,"PIMP"
"aucrf.time36",1.476,0.0520000000000014,7.28600000000006,0,0,"AUCRF"
"efs.time36",23.6950000000001,0.296999999999999,55.5619999999999,0,0,"EFS"
"rfe.time36",0.518000000000029,0.00699999999999967,1.28600000000006,0,0,"RFE"
"vita.time36",1.84199999999998,0.0520000000000014,4.34400000000005,0,0,"Vita"
"perm.time36",0.415000000000077,0.00500000000000078,1.21300000000019,0,0,"Perm"
"binom.rf.time37",0.11099999999999,0.000999999999999446,0.210000000000036,0,0,"BinomialRF"
"boruta.time37",13.3919999999999,0.346,7.04700000000003,0,0,"Boruta"
"vsurf.time37",17.157,1.06,162.388,0.00999999999999091,0.0140000000000002,"VSURF"
"varselrf.time37",9.01499999999999,0.0580000000000016,15.1479999999997,0,0,"VarSelRF"
"pimp.time37",0.0439999999999827,0.0289999999999999,21.1079999999997,24.965,0.762,"PIMP"
"aucrf.time37",1.49199999999996,0.0429999999999993,2.18799999999965,0,0,"AUCRF"
"efs.time37",24.04,0.309999999999999,64.0920000000001,0,0,"EFS"
"rfe.time37",0.523000000000025,0.0080000000000009,1.04699999999957,0,0,"RFE"
"vita.time37",1.73599999999999,0.0469999999999988,3.9369999999999,0,0,"Vita"
"perm.time37",0.413999999999987,0.00499999999999901,0.568000000000211,0,0,"Perm"
"binom.rf.time38",0.106999999999971,0.000999999999999446,0.407999999999902,0,0,"BinomialRF"
"boruta.time38",13.508,0.375999999999999,7.18799999999965,0,0,"Boruta"
"vsurf.time38",3.77799999999991,0.206999999999999,98.2750000000001,0.0109999999999957,0.0140000000000002,"VSURF"
"varselrf.time38",8.77200000000005,0.0609999999999999,26.3720000000003,0,0,"VarSelRF"
"pimp.time38",0.0469999999999118,0.0329999999999995,20.7399999999998,24.367,0.575,"PIMP"
"aucrf.time38",1.44200000000001,0.0470000000000006,3.00900000000001,0,0,"AUCRF"
"efs.time38",23.153,0.293000000000001,51.0509999999999,0,0,"EFS"
"rfe.time38",0.504999999999995,0.00699999999999967,1.08199999999988,0,0,"RFE"
"vita.time38",1.68000000000006,0.0469999999999988,8.42499999999973,0,0,"Vita"
"perm.time38",0.403999999999996,0.00400000000000134,0.723999999999705,0,0,"Perm"
"binom.rf.time39",0.11099999999999,0.00100000000000122,0.3449999999998,0,0,"BinomialRF"
"boruta.time39",12.825,0.353999999999999,6.19800000000032,0,0,"Boruta"
"vsurf.time39",10.795,0.65,113.047,0.0109999999999957,0.0140000000000002,"VSURF"
"varselrf.time39",9.07999999999993,0.0630000000000006,22.915,0,0,"VarSelRF"
"pimp.time39",0.0459999999999354,0.027000000000001,16.8630000000003,24.954,0.593,"PIMP"
"aucrf.time39",1.48799999999994,0.048,4.6260000000002,0,0,"AUCRF"
"efs.time39",23.651,0.260999999999999,67.944,0,0,"EFS"
"rfe.time39",0.51400000000001,0.0080000000000009,1.39900000000034,0,0,"RFE"
"vita.time39",1.745,0.0540000000000003,4.02299999999968,0,0,"Vita"
"perm.time39",0.408000000000015,0.00299999999999834,0.972999999999956,0,0,"Perm"
"binom.rf.time40",0.116000000000099,0.00100000000000122,0.489000000000033,0,0,"BinomialRF"
"boruta.time40",13.915,0.367999999999999,6.22199999999975,0,0,"Boruta"
"vsurf.time40",7.64100000000008,0.464,100.377,0.0109999999999957,0.0130000000000008,"VSURF"
"varselrf.time40",8.63700000000006,0.0440000000000005,24.5030000000002,0,0,"VarSelRF"
"pimp.time40",0.04200000000003,0.0259999999999998,19.511,24.702,0.69,"PIMP"
"aucrf.time40",1.44200000000001,0.0450000000000017,7.56799999999976,0,0,"AUCRF"
"efs.time40",23.1180000000001,0.262,46.4399999999996,0,0,"EFS"
"rfe.time40",0.509000000000015,0.00600000000000023,1.11099999999988,0,0,"RFE"
"vita.time40",1.65800000000002,0.0389999999999997,3.9369999999999,0,0,"Vita"
"perm.time40",0.402000000000044,0.00300000000000011,1.06800000000021,0,0,"Perm"
"binom.rf.time41",0.152000000000044,0.00100000000000122,0.248000000000047,0,0,"BinomialRF"
"boruta.time41",12.3579999999999,0.343999999999999,5.56999999999971,0,0,"Boruta"
"vsurf.time41",10.809,0.651999999999999,112.259,0.0110000000000241,0.0129999999999999,"VSURF"
"varselrf.time41",8.81600000000003,0.0449999999999999,20.7420000000002,0,0,"VarSelRF"
"pimp.time41",0.0419999999999163,0.027000000000001,21.085,24.59,0.536,"PIMP"
"aucrf.time41",1.47500000000002,0.0399999999999991,2.81800000000021,0,0,"AUCRF"
"efs.time41",23.675,0.257000000000001,46.5770000000002,0,0,"EFS"
"rfe.time41",0.514999999999986,0.00900000000000034,1.13499999999976,0,0,"RFE"
"vita.time41",1.71400000000006,0.0460000000000012,4.89499999999998,0,0,"Vita"
"perm.time41",0.405999999999949,0.00500000000000256,0.744999999999891,0,0,"Perm"
"binom.rf.time42",0.11200000000008,0.000999999999999446,0.273999999999887,0,0,"BinomialRF"
"boruta.time42",12.495,0.361000000000001,6.60300000000007,0,0,"Boruta"
"vsurf.time42",10.168,0.619999999999999,106.846,0.0100000000000193,0.0120000000000005,"VSURF"
"varselrf.time42",8.79399999999998,0.0430000000000028,14.3580000000002,0,0,"VarSelRF"
"pimp.time42",0.0419999999999163,0.0259999999999998,17.4739999999997,24.795,0.685,"PIMP"
"aucrf.time42",1.46199999999999,0.041999999999998,1.91899999999987,0,0,"AUCRF"
"efs.time42",23.726,0.265000000000001,53.4430000000002,0,0,"EFS"
"rfe.time42",0.510999999999967,0.0069999999999979,1.26600000000008,0,0,"RFE"
"vita.time42",1.67200000000003,0.0380000000000003,3.17799999999988,0,0,"Vita"
"perm.time42",0.407000000000039,0.00400000000000134,0.502999999999702,0,0,"Perm"
"binom.rf.time43",0.11099999999999,0.00200000000000067,0.367000000000189,0,0,"BinomialRF"
"boruta.time43",13.322,0.350999999999999,5.27100000000019,0,0,"Boruta"
"vsurf.time43",9.452,0.546999999999999,91.788,0.0110000000000241,0.0140000000000002,"VSURF"
"varselrf.time43",8.78499999999997,0.0460000000000029,17.5599999999999,0,0,"VarSelRF"
"pimp.time43",0.04200000000003,0.0259999999999998,15.7380000000003,24.83,0.536,"PIMP"
"aucrf.time43",1.45500000000004,0.0440000000000005,3.65700000000015,0,0,"AUCRF"
"efs.time43",23.556,0.265000000000001,74.8990000000003,0,0,"EFS"
"rfe.time43",0.509999999999991,0.00600000000000023,1.78099999999995,0,0,"RFE"
"vita.time43",1.702,0.0459999999999994,3.74600000000009,0,0,"Vita"
"perm.time43",0.405999999999949,0.00300000000000011,0.963000000000193,0,0,"Perm"
"binom.rf.time44",0.11099999999999,0.000999999999999446,0.25899999999956,0,0,"BinomialRF"
"boruta.time44",13.235,0.347999999999999,6.41800000000012,0,0,"Boruta"
"vsurf.time44",6.12099999999998,0.372999999999999,96.5309999999999,0.00999999999999091,0.0140000000000002,"VSURF"
"varselrf.time44",8.77099999999996,0.0479999999999983,32.1349999999998,0,0,"VarSelRF"
"pimp.time44",0.04099999999994,0.0249999999999986,20.134,24.59,0.548,"PIMP"
"aucrf.time44",1.46000000000004,0.0440000000000005,5.22899999999981,0,0,"AUCRF"
"efs.time44",23.529,0.265000000000001,43.7310000000002,0,0,"EFS"
"rfe.time44",0.508000000000038,0.00700000000000145,1.09099999999989,0,0,"RFE"
"vita.time44",1.69899999999996,0.0440000000000005,3.78400000000011,0,0,"Vita"
"perm.time44",0.407000000000039,0.00399999999999778,1.07200000000012,0,0,"Perm"
"binom.rf.time45",0.113000000000056,0.00100000000000122,0.266999999999825,0,0,"BinomialRF"
"boruta.time45",13.351,0.331,7.10200000000032,0,0,"Boruta"
"vsurf.time45",7.53999999999996,0.535999999999998,109.116,0.0110000000000241,0.0129999999999999,"VSURF"
"varselrf.time45",8.91200000000003,0.0480000000000018,16.2640000000001,0,0,"VarSelRF"
"pimp.time45",0.04200000000003,0.0280000000000022,22.3040000000001,24.75,0.527,"PIMP"
"aucrf.time45",1.47799999999995,0.0450000000000017,3.50300000000016,0,0,"AUCRF"
"efs.time45",23.7239999999999,0.247,46.1439999999998,0,0,"EFS"
"rfe.time45",0.518000000000029,0.00799999999999912,0.942000000000007,0,0,"RFE"
"vita.time45",1.745,0.0489999999999995,3.48799999999983,0,0,"Vita"
"perm.time45",0.414999999999964,0.00600000000000023,0.807999999999993,0,0,"Perm"
"binom.rf.time46",0.114000000000033,0.00199999999999889,0.269999999999982,0,0,"BinomialRF"
"boruta.time46",9.54899999999998,0.228999999999999,4.78699999999981,0,0,"Boruta"
"vsurf.time46",5.22499999999991,0.334,90.143,0.00999999999999091,0.0129999999999999,"VSURF"
"varselrf.time46",8.86399999999992,0.0450000000000017,16.0650000000001,0,0,"VarSelRF"
"pimp.time46",0.04200000000003,0.0259999999999998,25.3150000000001,24.566,0.547000000000001,"PIMP"
"aucrf.time46",1.46299999999997,0.0459999999999994,2.98100000000022,0,0,"AUCRF"
"efs.time46",23.7380000000001,0.262,46.2570000000001,0,0,"EFS"
"rfe.time46",0.51400000000001,0.00600000000000023,0.936000000000149,0,0,"RFE"
"vita.time46",1.71500000000003,0.0480000000000018,4.17800000000034,0,0,"Vita"
"perm.time46",0.406000000000063,0.00300000000000011,1.01400000000012,0,0,"Perm"
"binom.rf.time47",0.114000000000033,0.00100000000000122,0.638000000000375,0,0,"BinomialRF"
"boruta.time47",13.614,0.352999999999998,5.4079999999999,0,0,"Boruta"
"vsurf.time47",8.1400000000001,0.433,84.7109999999998,0.0109999999999673,0.0129999999999999,"VSURF"
"varselrf.time47",8.97899999999993,0.0459999999999994,17.5989999999997,0,0,"VarSelRF"
"pimp.time47",0.0419999999999163,0.0309999999999988,15.3810000000003,24.887,0.66,"PIMP"
"aucrf.time47",1.48700000000008,0.0479999999999983,4.79700000000003,0,0,"AUCRF"
"efs.time47",24.0079999999999,0.251999999999999,64.6610000000001,0,0,"EFS"
"rfe.time47",0.507999999999925,0.00600000000000023,0.614000000000033,0,0,"RFE"
"vita.time47",1.726,0.0360000000000014,3.12300000000005,0,0,"Vita"
"perm.time47",0.413999999999987,0.00399999999999778,1.221,0,0,"Perm"
"binom.rf.time48",0.109000000000037,0.00100000000000122,0.226999999999862,0,0,"BinomialRF"
"boruta.time48",13.92,0.355,5.58800000000019,0,0,"Boruta"
"vsurf.time48",12.9060000000001,0.794,104.075,0.00999999999999091,0.0129999999999999,"VSURF"
"varselrf.time48",8.77300000000002,0.0450000000000017,27.0129999999999,0,0,"VarSelRF"
"pimp.time48",0.04099999999994,0.0280000000000022,23.9389999999999,24.554,0.556,"PIMP"
"aucrf.time48",1.44100000000003,0.0460000000000029,2.20200000000023,0,0,"AUCRF"
"efs.time48",23.3489999999999,0.254999999999999,41.5929999999998,0,0,"EFS"
"rfe.time48",0.511000000000081,0.00700000000000145,1.05299999999988,0,0,"RFE"
"vita.time48",1.71399999999994,0.0450000000000017,4.85500000000002,0,0,"Vita"
"perm.time48",0.403999999999996,0.00499999999999901,0.742000000000189,0,0,"Perm"
"binom.rf.time49",0.112999999999943,0.00100000000000122,0.229000000000269,0,0,"BinomialRF"
"boruta.time49",12.808,0.344999999999999,6.93299999999999,0,0,"Boruta"
"vsurf.time49",11.7059999999999,0.771000000000001,114.039,0.0110000000000241,0.0129999999999999,"VSURF"
"varselrf.time49",8.80500000000006,0.0429999999999993,15.8510000000001,0,0,"VarSelRF"
"pimp.time49",0.0410000000000537,0.0330000000000013,18.924,25.541,1.366,"PIMP"
"aucrf.time49",1.47199999999998,0.0390000000000015,1.86000000000013,0,0,"AUCRF"
"efs.time49",23.5939999999999,0.254999999999999,46.3899999999999,0,0,"EFS"
"rfe.time49",0.509999999999991,0.00599999999999667,1.25499999999965,0,0,"RFE"
"vita.time49",1.87599999999998,0.054000000000002,3.19000000000005,0,0,"Vita"
"perm.time49",0.399999999999977,0.00300000000000011,0.476999999999862,0,0,"Perm"
"binom.rf.time50",0.115999999999985,0.000999999999997669,0.292999999999665,0,0,"BinomialRF"
"boruta.time50",12.346,0.347000000000001,6.73600000000033,0,0,"Boruta"
"vsurf.time50",6.11300000000006,0.369000000000003,87.0480000000002,0.0109999999999673,0.0140000000000002,"VSURF"
"varselrf.time50",8.79900000000009,0.0470000000000006,20.6079999999997,0,0,"VarSelRF"
"pimp.time50",0.0429999999998927,0.0339999999999989,24.1559999999999,24.695,0.546,"PIMP"
"aucrf.time50",1.44600000000003,0.0440000000000005,2.66699999999992,0,0,"AUCRF"
"efs.time50",23.5069999999999,0.253,41.5680000000002,0,0,"EFS"
"rfe.time50",0.503000000000043,0.00700000000000145,0.88799999999992,0,0,"RFE"
"vita.time50",1.71100000000001,0.0479999999999983,4.92999999999984,0,0,"Vita"
"perm.time50",0.400999999999954,0.00400000000000134,0.833000000000084,0,0,"Perm"
"binom.rf.time51",0.112999999999943,0.00200000000000244,0.384000000000015,0,0,"BinomialRF"
"boruta.time51",13.155,0.320999999999998,5.21900000000005,0,0,"Boruta"
"vsurf.time51",10.027,0.531000000000002,91.0129999999999,0.0110000000000241,0.0129999999999999,"VSURF"
"varselrf.time51",8.78400000000011,0.0410000000000004,19.732,0,0,"VarSelRF"
"pimp.time51",0.0439999999999827,0.0269999999999975,13.8720000000003,24.91,0.529000000000001,"PIMP"
"aucrf.time51",1.46799999999996,0.0500000000000007,4.221,0,0,"AUCRF"
"efs.time51",23.4309999999999,0.251999999999999,66.0659999999998,0,0,"EFS"
"rfe.time51",0.513000000000034,0.00600000000000023,1.44000000000005,0,0,"RFE"
"vita.time51",1.69500000000005,0.0399999999999991,2.4699999999998,0,0,"Vita"
"perm.time51",0.402999999999906,0.00400000000000134,1.33699999999999,0,0,"Perm"
"binom.rf.time52",0.112999999999943,0.00100000000000122,0.348999999999705,0,0,"BinomialRF"
"boruta.time52",11.97,0.324999999999999,5.44599999999991,0,0,"Boruta"
"vsurf.time52",6.97799999999995,0.434000000000001,87.0549999999998,0.0110000000000241,0.0129999999999999,"VSURF"
"varselrf.time52",8.88999999999999,0.0440000000000005,27.2170000000001,0,0,"VarSelRF"
"pimp.time52",0.0430000000000064,0.0249999999999986,22.6579999999999,24.689,0.56,"PIMP"
"aucrf.time52",1.48000000000002,0.0449999999999982,2.89799999999968,0,0,"AUCRF"
"efs.time52",23.6039999999999,0.263999999999999,39.6620000000003,0,0,"EFS"
"rfe.time52",0.520999999999958,0.00600000000000023,1.06999999999971,0,0,"RFE"
"vita.time52",1.71399999999994,0.0430000000000028,4.79099999999971,0,0,"Vita"
"perm.time52",0.403999999999996,0.00400000000000134,0.723999999999705,0,0,"Perm"
"binom.rf.time53",0.112999999999943,0,0.356000000000222,0,0,"BinomialRF"
"boruta.time53",12.0359999999999,0.345000000000002,5.76999999999998,0,0,"Boruta"
"vsurf.time53",8.28800000000001,0.567,93.3400000000001,0.0100000000000477,0.0129999999999999,"VSURF"
"varselrf.time53",8.95299999999997,0.0400000000000027,21.614,0,0,"VarSelRF"
"pimp.time53",0.0400000000000773,0.0269999999999975,20.261,24.66,0.532999999999999,"PIMP"
"aucrf.time53",1.49800000000005,0.046999999999997,2.39100000000008,0,0,"AUCRF"
"efs.time53",23.886,0.254999999999999,42.453,0,0,"EFS"
"rfe.time53",0.522000000000048,0.00799999999999912,1.56600000000026,0,0,"RFE"
"vita.time53",1.73599999999999,0.0560000000000009,6.77100000000019,0,0,"Vita"
"perm.time53",0.40199999999993,0.00499999999999901,0.758000000000266,0,0,"Perm"
"binom.rf.time54",0.110000000000014,0.00100000000000122,0.28899999999976,0,0,"BinomialRF"
"boruta.time54",12.9930000000001,0.353999999999999,6.13300000000027,0,0,"Boruta"
"vsurf.time54",7.52800000000002,0.483000000000001,101.971,0.0109999999999673,0.0129999999999999,"VSURF"
"varselrf.time54",8.76800000000003,0.0480000000000018,16.1099999999997,0,0,"VarSelRF"
"pimp.time54",0.0439999999999827,0.0289999999999999,17.4630000000002,24.718,0.525,"PIMP"
"aucrf.time54",1.46000000000004,0.0429999999999993,2.52699999999959,0,0,"AUCRF"
"efs.time54",23.611,0.259,47.2080000000001,0,0,"EFS"
"rfe.time54",0.513000000000034,0.0069999999999979,1.23399999999992,0,0,"RFE"
"vita.time54",1.68999999999994,0.0449999999999982,3.28200000000015,0,0,"Vita"
"perm.time54",0.404999999999973,0.00400000000000134,0.570000000000164,0,0,"Perm"
"binom.rf.time55",0.111999999999966,0.000999999999997669,0.313999999999851,0,0,"BinomialRF"
"boruta.time55",13.231,0.358000000000001,5.31700000000001,0,0,"Boruta"
"vsurf.time55",12.109,0.687000000000001,86.3000000000002,0.00999999999999091,0.0119999999999996,"VSURF"
"varselrf.time55",8.88499999999999,0.0420000000000016,24.2719999999999,0,0,"VarSelRF"
"pimp.time55",0.0399999999999636,0.0259999999999998,15.674,24.687,0.534999999999999,"PIMP"
"aucrf.time55",1.47399999999993,0.041999999999998,4.83100000000013,0,0,"AUCRF"
"efs.time55",23.751,0.254000000000001,70.46,0,0,"EFS"
"rfe.time55",0.524000000000001,0.00600000000000023,1.58699999999999,0,0,"RFE"
"vita.time55",1.72700000000009,0.0410000000000004,3.94000000000005,0,0,"Vita"
"perm.time55",0.404999999999973,0.00300000000000011,1.19800000000032,0,0,"Perm"
"binom.rf.time56",0.108999999999924,0.000999999999997669,0.298999999999978,0,0,"BinomialRF"
"boruta.time56",14.062,0.346,8.93399999999974,0,0,"Boruta"
"vsurf.time56",7.94299999999998,0.5,99.2240000000002,0.0109999999999673,0.0129999999999999,"VSURF"
"varselrf.time56",8.85699999999997,0.0420000000000016,16.4030000000002,0,0,"VarSelRF"
"pimp.time56",0.0459999999999354,0.0259999999999998,20.2020000000002,24.739,0.523,"PIMP"
"aucrf.time56",1.46899999999994,0.0470000000000006,4.9369999999999,0,0,"AUCRF"
"efs.time56",23.6850000000001,0.259,46.489,0,0,"EFS"
"rfe.time56",0.511000000000081,0.00700000000000145,1.08600000000024,0,0,"RFE"
"vita.time56",1.70900000000006,0.0420000000000016,3.14499999999998,0,0,"Vita"
"perm.time56",0.403999999999996,0.00799999999999912,1.99800000000005,0,0,"Perm"
"binom.rf.time57",0.107999999999947,0.00100000000000122,0.50400000000036,0,0,"BinomialRF"
"boruta.time57",13.248,0.298000000000002,8.2829999999999,0,0,"Boruta"
"vsurf.time57",7.02200000000005,0.431999999999999,87.549,0.00999999999999091,0.0120000000000005,"VSURF"
"varselrf.time57",8.80200000000002,0.0420000000000016,16.4079999999999,0,0,"VarSelRF"
"pimp.time57",0.04099999999994,0.0259999999999998,21.3000000000002,24.729,0.526,"PIMP"
"aucrf.time57",1.46400000000006,0.0429999999999993,2.96100000000024,0,0,"AUCRF"
"efs.time57",23.5840000000001,0.252000000000002,47.1380000000004,0,0,"EFS"
"rfe.time57",0.511000000000081,0.00700000000000145,1.07799999999997,0,0,"RFE"
"vita.time57",1.71800000000007,0.0480000000000018,3.58300000000008,0,0,"Vita"
"perm.time57",0.404999999999973,0.00599999999999667,2.27600000000029,0,0,"Perm"
"binom.rf.time58",0.11200000000008,0.00199999999999889,0.449000000000069,0,0,"BinomialRF"
"boruta.time58",13.2330000000001,0.372,6.17800000000034,0,0,"Boruta"
"vsurf.time58",16.678,1.06,124.241,0.00999999999999091,0.0129999999999999,"VSURF"
"varselrf.time58",8.81299999999999,0.0420000000000016,12.1260000000002,0,0,"VarSelRF"
"pimp.time58",0.04099999999994,0.027000000000001,16.7950000000001,24.587,0.529999999999999,"PIMP"
"aucrf.time58",1.4670000000001,0.0409999999999968,1.81799999999976,0,0,"AUCRF"
"efs.time58",23.5410000000001,0.247,59.0599999999999,0,0,"EFS"
"rfe.time58",0.516999999999939,0.00799999999999912,0.896000000000186,0,0,"RFE"
"vita.time58",1.71299999999997,0.0410000000000004,3.34999999999991,0,0,"Vita"
"perm.time58",0.404999999999973,0.00300000000000011,0.477000000000317,0,0,"Perm"
"binom.rf.time59",0.125,0,0.378999999999905,0,0,"BinomialRF"
"boruta.time59",11.402,0.271000000000001,4.46599999999989,0,0,"Boruta"
"vsurf.time59",10.768,0.590999999999998,72.8229999999999,0.00999999999999091,0.0129999999999999,"VSURF"
"varselrf.time59",8.87599999999998,0.0380000000000003,21.9390000000003,0,0,"VarSelRF"
"pimp.time59",0.04200000000003,0.0240000000000009,15.8510000000001,24.763,0.548,"PIMP"
"aucrf.time59",1.48400000000004,0.0449999999999982,3.85000000000036,0,0,"AUCRF"
"efs.time59",23.759,0.253999999999998,64.701,0,0,"EFS"
"rfe.time59",0.510999999999967,0.00999999999999801,3.1239999999998,0,0,"RFE"
"vita.time59",1.72700000000009,0.0440000000000005,4.5029999999997,0,0,"Vita"
"perm.time59",0.412999999999897,0.00400000000000134,0.98700000000008,0,0,"Perm"
"binom.rf.time60",0.11099999999999,0.000999999999997669,0.277000000000044,0,0,"BinomialRF"
"boruta.time60",13.313,0.337,6.70700000000033,0,0,"Boruta"
"vsurf.time60",12.3249999999999,0.742999999999999,105.354,0.00999999999999091,0.0129999999999999,"VSURF"
"varselrf.time60",8.73199999999997,0.0410000000000004,17.8920000000003,0,0,"VarSelRF"
"pimp.time60",0.0399999999999636,0.0240000000000009,20.7460000000001,24.523,0.535,"PIMP"
"aucrf.time60",1.45799999999997,0.0470000000000006,2.66300000000001,0,0,"AUCRF"
"efs.time60",23.3240000000001,0.260999999999999,54.3059999999996,0,0,"EFS"
"rfe.time60",0.504000000000019,0.00600000000000023,1.3779999999997,0,0,"RFE"
"vita.time60",1.68899999999996,0.0399999999999991,4.40200000000004,0,0,"Vita"
"perm.time60",0.397000000000048,0.00400000000000134,0.625,0,0,"Perm"
"binom.rf.time61",0.11099999999999,0.00100000000000122,0.257999999999811,0,0,"BinomialRF"
"boruta.time61",13.1270000000001,0.314999999999998,5.72600000000011,0,0,"Boruta"
"vsurf.time61",5.16300000000001,0.301000000000002,82.9949999999999,0.0109999999999673,0.0130000000000017,"VSURF"
"varselrf.time61",8.79100000000005,0.0410000000000004,26.4400000000001,0,0,"VarSelRF"
"pimp.time61",0.0439999999999827,0.027000000000001,19.739,24.684,0.537999999999998,"PIMP"
"aucrf.time61",1.46899999999994,0.0430000000000028,3.21799999999985,0,0,"AUCRF"
"efs.time61",23.5360000000001,0.257999999999999,51.1640000000002,0,0,"EFS"
"rfe.time61",0.504000000000019,0.00600000000000023,0.641000000000076,0,0,"RFE"
"vita.time61",1.68200000000002,0.0410000000000004,5.11599999999999,0,0,"Vita"
"perm.time61",0.406000000000063,0.00300000000000011,0.721000000000004,0,0,"Perm"
"binom.rf.time62",0.110000000000014,0.00100000000000122,0.331000000000131,0,0,"BinomialRF"
"boruta.time62",14.0880000000001,0.359999999999999,6.11599999999999,0,0,"Boruta"
"vsurf.time62",12.5940000000001,0.766999999999999,118.458,0.0110000000000241,0.0129999999999999,"VSURF"
"varselrf.time62",8.71299999999997,0.0509999999999984,16.7370000000001,0,0,"VarSelRF"
"pimp.time62",0.0410000000000537,0.0259999999999998,18.0990000000002,24.835,0.522,"PIMP"
"aucrf.time62",1.44499999999994,0.0449999999999982,4.45499999999993,0,0,"AUCRF"
"efs.time62",22.982,0.247,58.223,0,0,"EFS"
"rfe.time62",0.506999999999948,0.00700000000000145,1.00500000000011,0,0,"RFE"
"vita.time62",1.67500000000007,0.0380000000000003,2.61200000000008,0,0,"Vita"
"perm.time62",0.406000000000063,0.00400000000000134,1.13100000000031,0,0,"Perm"
"binom.rf.time63",0.117000000000075,0.00199999999999889,0.773999999999887,0,0,"BinomialRF"
"boruta.time63",13.333,0.346,5.8420000000001,0,0,"Boruta"
"vsurf.time63",8.83699999999999,0.562999999999999,91.623,0.00999999999999091,0.0120000000000005,"VSURF"
"varselrf.time63",8.71299999999997,0.0399999999999991,20.6639999999998,0,0,"VarSelRF"
"pimp.time63",0.0410000000000537,0.0250000000000021,19.1859999999997,24.717,0.534000000000001,"PIMP"
"aucrf.time63",1.44800000000009,0.0450000000000017,3.71500000000015,0,0,"AUCRF"
"efs.time63",23.1460000000001,0.253,57.2570000000001,0,0,"EFS"
"rfe.time63",0.509000000000015,0.00700000000000145,1.46100000000024,0,0,"RFE"
"vita.time63",1.67999999999995,0.0389999999999979,4.221,0,0,"Vita"
"perm.time63",0.404999999999973,0.00400000000000134,0.989000000000033,0,0,"Perm"
"binom.rf.time64",0.107999999999947,0.000999999999997669,0.148000000000138,0,0,"BinomialRF"
"boruta.time64",12.115,0.356999999999999,5.50399999999991,0,0,"Boruta"
"vsurf.time64",11.9559999999999,0.765000000000001,96.6730000000002,0.00999999999999091,0.0129999999999999,"VSURF"
"varselrf.time64",8.69099999999992,0.0440000000000005,28.9120000000003,0,0,"VarSelRF"
"pimp.time64",0.04200000000003,0.027000000000001,17.5219999999999,24.767,0.514000000000001,"PIMP"
"aucrf.time64",1.44400000000007,0.0420000000000016,3.57000000000016,0,0,"AUCRF"
"efs.time64",23.3290000000001,0.262,48.6629999999996,0,0,"EFS"
"rfe.time64",0.505999999999972,0.00999999999999801,1.82400000000007,0,0,"RFE"
"vita.time64",1.68500000000006,0.0500000000000007,5.13400000000001,0,0,"Vita"
"perm.time64",0.406000000000063,0.00400000000000134,0.976000000000113,0,0,"Perm"
